,words,counts
1136,正经,2
1137,菊花,2
1138,狗叫,2
1139,理念,2
1140,项目,2
1141,认亲,2
1142,很烂,2
1143,插曲,2
1144,明白,2
1145,串,2
1146,开场,2
1147,一流,2
1148,脚,2
1149,¯,2
1150,落魄,2
1151,粗俗,2
1152,游戏,2
1153,二刷,2
1154,冒险,2
1155,火,2
1156,聊天,2
1157,炒,2
1158,声音,2
1159,出彩,2
1160,问好,2
1161,伪,2
1162,通病,2
1163,目前为止,2
1164,大吃大喝,2
1165,不值钱,2
1166,器,2
1167,圆梦,2
1168,成立,2
1169,挖,2
1170,哪门子,2
1171,却是,2
1172,蠻,2
1173,好听,2
1174,悲壮,2
1175,幸好,2
1176,不看,2
1177,前段,2
1178,编导,2
1179,衔接,2
1180,难以,2
1181,处,2
1182,变现,2
1183,接,2
1184,嗎,2
1185,歌曲,2
1186,看一看,2
1187,乱炖,2
1188,家,2
1189,二流,2
1190,感悟,2
1191,硬尬,2
1192,惊艳,2
1193,....,2
1194,犯,2
1195,跳,2
1196,為,2
1197,为啥,2
1198,戏外,2
1199,爱情片,2
1200,契合,2
1201,毒,2
1202,很久没,2
1203,体系,2
1204,明嘲,2
1205,CP,2
1206,高尚,2
1207,物质,2
1208,借着,2
1209,力度,2
1210,有余,2
1211,lgbt,2
1212,没法,2
1213,120,2
1214,吹捧,2
1215,疼,2
1216,老,2
1217,追捧,2
1218,瑕不掩瑜,2
1219,闹,2
1220,技,2
1221,可期,2
1222,柳建南,2
1223,王宝强,2
1224,舍不得,2
1225,名义,2
1226,😂,2
1227,带来,2
1228,终究,2
1229,令人,2
1230,劲儿,2
1231,足球比赛,2
1232,賺,2
1233,铺垫,2
1234,压根,2
1235,仓促,2
1236,去年,2
1237,很长,2
1238,讲故事,2
1239,第一部,2
1240,搭,2
1241,推荐,2
1242,隐藏,2
1243,烂尾,2
1244,大声,2
1245,亲戚,2
1246,热点,2
1247,画风,2
1248,光辉,2
1249,接班人,2
1250,主义,2
1251,狂欢,2
1252,统一,2
1253,正向,2
1254,得分,2
1255,娱乐,2
1256,好人,2
1257,反对,2
1258,世间,2
1259,影响,2
1260,一看,2
1261,三十七岁,2
1262,很妙,2
1263,不笑,2
1264,西红市,2
1265,犀利,2
1266,蛮尬,2
1267,打个,2
1268,太低,2
1269,踢球,2
1270,十天,2
1271,费钱,2
1272,嫌,2
1273,😭,2
1274,百态,2
1275,捧腹,2
1276,大款,2
1277,开头,2
1278,浪漫,2
1279,劳动,2
1280,气息,2
1281,宋,2
1282,算计,2
1283,标准,2
1284,落伍,2
1285,编排,2
1286,值得称赞,2
1287,真理,2
1288,唯,2
1289,概念,2
1290,偏离,2
1291,大肚,2
1292,绝望,2
1293,挠痒,2
1294,释放,2
1295,妹子,2
1296,神探,2
1297,热闹,2
1298,品格,2
1299,身,2
1300,众人,2
1301,香港,2
1302,鼓励,2
1303,恐,2
1304,耍,2
1305,没用,2
1306,快,2
1307,前提,2
1308,总要,2
1309,周星星,2
1310,硬是,2
1311,花式,2
1312,呕吐,2
1313,平时,2
1314,戏份,2
1315,分布,2
1316,太狠,2
1317,好感,2
1318,观摩,2
1319,王晶,2
1320,同性恋,2
1321,一点儿,2
1322,精彩,2
1323,品质,2
1324,冬梅,2
1325,弱智,2
1326,心理,2
1327,唱,2
1328,架空,2
1329,好帅,2
1330,揉,2
1331,丑角,2
1332,提高,2
1333,模糊,2
1334,人品,2
1335,北极,2
1336,事实上,2
1337,真相,2
1338,G,2
1339,沦为,2
1340,功底,2
1341,牵强,2
1342,这类,2
1343,离场,2
1344,全城,2
1345,俗套,2
1346,腔,2
1347,瘦险,2
1348,导致,2
1349,上次,2
1350,险是,2
1351,30,2
1352,预测,2
1353,挑战,2
1354,女生,2
1355,停留,2
1356,中心,2
1357,环境,2
1358,怎麼,2
1359,几把,2
1360,缝纫机,2
1361,困境,2
1362,提鞋,2
1363,抽,2
1364,质量,2
1365,拧,2
1366,一锅,2
1367,扭曲,2
1368,眼淚,2
1369,谱,2
1370,过火,2
1371,抨击,2
1372,期间,2
1373,激动,2
1374,外国,2
1375,挺不错,2
1376,瞎,2
1377,咱不谈,2
1378,拔高,2
1379,一个点,2
1380,段,2
1381,我要,2
1382,爷,2
1383,细思极,2
1384,如坐针毡,2
1385,剧,2
1386,丢,2
1387,人为财死,2
1388,基金,2
1389,好好看,2
1390,出门,2
1391,活该,2
1392,至极,2
1393,勒,2
1394,乐队,2
1395,平庸,2
1396,变化,2
1397,满满,2
1398,中沈腾,2
1399,名字,2
1400,无脑,2
1401,不愿,2
1402,相声,2
1403,过猛,2
1404,档期,2
1405,1.5,2
1406,中年,2
1407,硬挠,2
1408,怀念,2
1409,谁能给,2
1410,财务,2
1411,模式,2
1412,近几年,2
1413,抢,2
1414,稍微,2
1415,球,2
1416,偏要,2
1417,悲伤,2
1418,类似,2
1419,小市民,2
1420,原作,2
1421,众多,2
1422,终极,2
1423,贫穷,2
1424,太俗,2
1425,心爱,2
1426,媚俗,2
1427,捂,2
1428,金字招牌,2
1429,痛苦,2
1430,要钱,2
1431,有点像,2
1432,钱能,2
1433,对不起,2
1434,哈哈大笑,2
1435,穷酸,2
1436,应,2
1437,未,2
1438,反差,2
1439,糖尿病,2
1440,有过,2
1441,后边,2
1442,人群,2
1443,核心,2
1444,飘,2
1445,自由主义,2
1446,装,2
1447,走穴,2
1448,传达,2
1449,.......,2
1450,･,2
1451,多人,2
1452,乱入,2
1453,舞台剧,2
1454,打发,2
1455,烘到,2
1456,喉咙,2
1457,无奈,2
1458,城市,2
1459,升华,2
1460,浅薄,2
1461,燃烧,2
1462,天上掉,2
1463,闪光,2
1464,脑门,2
1465,累,2
1466,骂人,2
1467,性质,2
1468,没能,2
1469,女儿,2
1470,好不好,2
1471,间,2
1472,地步,2
1473,王八蛋,2
1474,跳脱,2
1475,拍得,2
1476,类,2
1477,零散,2
1478,|,2
1479,值,2
1480,变得,2
1481,笑笑,2
1482,刘德华,2
1483,干嘛,2
1484,amp,2
1485,当今,2
1486,露骨,2
1487,模样,2
1488,点子,2
1489,只不过,2
1490,称之为,2
1491,江湖,2
1492,苏,2
1493,一出场,2
1494,第一次,2
1495,文化,2
1496,男朋友,2
1497,放错,2
1498,成本,2
1499,沈阳,2
1500,掩饰,2
1501,会议,2
1502,地狱,2
1503,比分,2
1504,财产,2
1505,眼中,2
1506,孙子,2
1507,廉价,2
1508,脑子,2
1509,艺术,2
1510,女主是,2
1511,俩,2
1512,嘲讽,2
1513,请来,2
1514,这算,2
1515,文艺,2
1516,嫌疑,2
1517,仿佛,2
1518,一声,1
1519,学习,1
1520,赌博,1
1521,本作,1
1522,洶湧,1
1523,一型,1
1524,片面,1
1525,异数,1
1526,中学,1
1527,舞台化,1
1528,毒药,1
1529,奇怪,1
1530,回首,1
1531,靶子,1
1532,延续,1
1533,单身,1
1534,俗女,1
1535,王思聪,1
1536,夹杂着,1
1537,科幻,1
1538,感应,1
1539,预购,1
1540,产业,1
1541,微妙,1
1542,中年男子,1
1543,摆布,1
1544,一人,1
1545,可贵,1
1546,毒害,1
1547,盛世,1
1548,经历,1
1549,飞跃,1
1550,北麓,1
1551,门槛,1
1552,三流,1
1553,达则,1
1554,花朵,1
1555,奶死,1
1556,错乱,1
1557,没心没肺,1
1558,血缘关系,1
1559,持续,1
1560,深深,1
1561,1999,1
1562,地花光,1
1563,秒,1
1564,之耻,1
1565,徐崢,1
1566,很假,1
1567,不远处,1
1568,砍,1
1569,男演员,1
1570,真爱二选,1
1571,阴阴,1
1572,展开,1
1573,这辈子,1
1574,两,1
1575,两人,1
1576,这一型,1
1577,招人,1
1578,求求,1
1579,兑现,1
1580,有待,1
1581,断裂,1
1582,看些,1
1583,点秋香,1
1584,实验,1
1585,扫把,1
1586,无一幸免,1
1587,面临,1
1588,把握,1
1589,录像带,1
1590,胖版,1
1591,酒池肉林,1
1592,震撼,1
1593,时限,1
1594,元素,1
1595,脚底板,1
1596,拍照,1
1597,执拗,1
1598,停止,1
1599,可怜,1
1600,命运,1
1601,偶,1
1602,南京,1
1603,小聪明,1
1604,赔光,1
1605,代代相传,1
1606,订制,1
1607,女足,1
1608,称为,1
1609,明朝,1
1610,共情,1
1611,看齐,1
1612,分得,1
1613,腾哥,1
1614,独当一面,1
1615,似,1
1616,喜,1
1617,搬上大,1
1618,小型,1
1619,嗝,1
1620,铁三角,1
1621,不顺,1
1622,质疑,1
1623,继见,1
1624,解放,1
1625,那得,1
1626,自转,1
1627,倒也罢了,1
1628,作怪,1
1629,90,1
1630,裸,1
1631,单飞,1
1632,环节,1
1633,判断,1
1634,挺俗,1
1635,🍅,1
1636,OMG,1
1637,实为,1
1638,陷入,1
1639,挡球,1
1640,反超,1
1641,笔养,1
1642,拜服,1
1643,lol,1
1644,流露出,1
1645,簡直,1
1646,省钱,1
1647,沉默,1
1648,失落,1
1649,钱财,1
1650,女朋友,1
1651,完后,1
1652,太弱,1
1653,注水,1
1654,真帅,1
1655,抽筋,1
1656,珠峰,1
1657,56%,1
1658,那件,1
1659,这可真,1
1660,改名,1
1661,雖然,1
1662,柳,1
1663,既有,1
1664,精简,1
1665,夏天,1
1666,低端,1
1667,主场,1
1668,血缘,1
1669,鸡巴,1
1670,线能,1
1671,不差,1
1672,恒太队,1
1673,6.3,1
1674,修养,1
1675,六,1
1676,那群人,1
1677,當那群,1
1678,图个,1
1679,一到,1
1680,碰碰车,1
1681,当赢,1
1682,hhh,1
1683,叨念,1
1684,挺装,1
1685,老百姓,1
1686,MTV,1
1687,伪善,1
1688,童,1
1689,這電影,1
1690,抠门,1
1691,原本,1
1692,苍白无力,1
1693,发票,1
1694,dlc,1
1695,名人,1
1696,计算,1
1697,同等,1
1698,救命,1
1699,亲切,1
1700,细想,1
1701,慎选,1
1702,正好,1
1703,奖牌,1
1704,萌,1
1705,没救,1
1706,地域,1
1707,赔本,1
1708,昨晚,1
1709,顆進球,1
1710,里边,1
1711,单薄,1
1712,不能容忍,1
1713,围绕,1
1714,定向,1
1715,最稳,1
1716,相争,1
1717,提供,1
1718,金贵,1
1719,生儿,1
1720,串得,1
1721,毒瘤,1
1722,诠释,1
1723,王大陸,1
1724,那一刻,1
1725,奢华,1
1726,找个,1
1727,颠倒黑白,1
1728,壮观,1
1729,假大空,1
1730,有意识,1
1731,洗,1
1732,沉重,1
1733,面试题,1
1734,此事,1
1735,高逼格,1
1736,凝聚力,1
1737,挣扎,1
1738,播下,1
1739,同伴,1
1740,最有,1
1741,印度洋,1
1742,达标,1
1743,压力,1
1744,讲述,1
1745,春节,1
1746,逻辑性,1
