,movie_id,movie_vote,movie_ex_score,movie_shortcom_num,movie_nlp_var,movie_vote_var
168,26268508,9.2,0.0669396687736313,263,0.06371674596703913,0.07983136
169,26270502,7.2,0.08199167599590643,129066,0.09447909499488304,0.032041999999999994
170,26277313,8.3,0.08336147137045047,213865,0.09655089921306306,0.03060376
171,26280528,5.3,0.09997071480459852,109874,0.12219429350574813,0.011076399999999997
172,26289144,7.4,0.06285941954172837,112485,0.07189953442716046,0.026698960000000004
173,26290365,4.4,0.11597817897751164,55927,0.14146492372188954,0.014031199999999999
174,26303567,9.1,0.042125773852035704,25,0.03411831731504463,0.07415559999999999
175,26311973,7.7,0.07651220950620326,196854,0.08786716188275406,0.0310924
176,26313973,6.3,0.0644140017765722,55897,0.07568460222071524,0.019331599999999997
177,26322792,6.4,0.06350664942807081,259,0.07380267178508851,0.02232256
178,26331830,8.7,0.054931769961132554,54,0.058201012451415686,0.04185480000000001
179,26336252,8.1,0.08600348589358449,135530,0.0988232173669806,0.03472456
180,26363254,7.1,0.07916036171736147,305972,0.09609385214670184,0.0114264
181,26366496,7.0,0.08464619181769766,205114,0.10033713977212207,0.0218824
